origem,data,remetente,mensagem,mensagem_clean
instagram_zip,2024-08-05 20:20:31.464,Curadobia,"OlÃ¡, boa tarde! Tudo bem?",ola boa tarde tudo bem
instagram_zip,2024-08-05 17:13:17.844,Maria AngÃ©lica Monteiro,"Boa tarde! Na pÃ¡gina da Regata podrinha cinza eu nÃ£o consigo ver as medidas dos tamanhos acima do G, que sÃ£o justamente o que visto. Poderia me enviar essas medidas dos tamanhos GG e XGG, por favor?",boa tarde na pa gina da regata podrinha cinza eu na o consigo ver as medidas dos tamanhos acima do g que sa o justamente o que visto poderia me enviar essas medidas dos tamanhos gg e xgg por favor
instagram_zip,2025-03-07 00:44:41.351,Elaine Lustosa Madalozzo,Obrigada,obrigada
instagram_zip,2025-03-07 00:43:12.363,Elaine Lustosa Madalozzo,Ok,ok
instagram_zip,2025-03-06 16:45:31.370,Curadobia,"Elaine, para o tamanho 42, nÃ³s indicamos o tamanho 3 da saia",elaine para o tamanho <num> na <num> s indicamos o tamanho <num> da saia
instagram_zip,2025-03-06 15:32:08.263,Curadobia,Oie! Tudo bem Elaine? Obrigada pela sua mensagem! VocÃª consegue nos confirmar suas medidas para que possamos verificar com mais precisÃ£o? ð,oie tudo bem elaine obrigada pela sua mensagem vocaa consegue nos confirmar suas medidas para que possamos verificar com mais precisa o d
instagram_zip,2025-03-06 00:23:21.134,Elaine Lustosa Madalozzo,"Estou com duvidas sobre o tamanho da saia Unica, visto 42 , mas as medidas no quadro de tamanhos parecem grandes, mas existe a informaÃ§Ã£o de que o tamanho 1 corresponde ao 36â¦.",estou com duvidas sobre o tamanho da saia unica visto <num> mas as medidas no quadro de tamanhos parecem grandes mas existe a informaa a o de que o tamanho <num> corresponde ao <num> a
instagram_zip,2025-03-06 00:21:55.151,Elaine Lustosa Madalozzo,Boa noite.,boa noite
instagram_zip,2024-12-08 18:46:25.906,MaraiÌ Valente,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-12-08 12:53:15.053,Curadobia,,
instagram_zip,2024-12-07 17:28:29.115,MaraiÌ Valente,,
instagram_zip,2025-02-21 13:44:59.646,Curadobia,Obrigada âºï¸,obrigada aoi
instagram_zip,2025-02-21 13:44:57.324,Curadobia,Logo mais te passo novas informaÃ§Ãµes,logo mais te passo novas informaa aues
instagram_zip,2025-02-21 13:44:49.031,Curadobia,"Ana, jÃ¡ entrei em contato com o pessoal da D-aura para entendermos o que aconteceu",ana ja entrei em contato com o pessoal da d aura para entendermos o que aconteceu
instagram_zip,2025-02-20 18:03:21.574,Ana Lepsch,Ã o pedido 502!,a o pedido <num>
instagram_zip,2025-02-20 17:51:42.023,Curadobia,"Ana, vou verificar com eles. VocÃª pode me informar qual foi o nÃºmero do seu pedido, por favor?",ana vou verificar com eles vocaa pode me informar qual foi o naomero do seu pedido por favor
instagram_zip,2025-02-19 18:54:12.755,Ana Lepsch,"Tranquilo, obrigada!",tranquilo obrigada
instagram_zip,2025-02-19 18:54:02.682,Ana Lepsch,"Na verdade foi o porteiro, rs!",na verdade foi o porteiro rs
instagram_zip,2025-02-19 18:53:41.922,Ana Lepsch,Sim!,sim
instagram_zip,2025-02-19 17:51:38.313,Curadobia,NÃ£o se preocupe! Vamos resolver essa questÃ£oð Que bom que vocÃª identificou isso,na o se preocupe vamos resolver essa questa od que bom que vocaa identificou isso
instagram_zip,2025-02-19 17:51:10.318,Curadobia,"Oi, Ana, tudo bem? Na Ã©poca o pessoal da D-aura te instruiu que iriam retirar na sua portaria?",oi ana tudo bem na a c poca o pessoal da d aura te instruiu que iriam retirar na sua portaria
instagram_zip,2025-02-19 15:26:57.341,Ana Lepsch,"OlÃ¡ meninas, tudo bem? Comprei a saia preta da d aura em outubro, precisei trocar (foram rapidÃ­ssimos), mas sÃ³ hoje eu soube que nÃ£o levaram a sacola com a peÃ§a a ser trocada (ficou este tempo todo na minha portaria). Como faÃ§o?",ola meninas tudo bem comprei a saia preta da d aura em outubro precisei trocar foram rapidassimos mas sa <num> hoje eu soube que na o levaram a sacola com a pea a a ser trocada ficou este tempo todo na minha portaria como faa o
instagram_zip,2024-10-24 13:13:57.922,Curadobia,"Com certeza, serÃ¡ um sucesso! Obrigada, Ana!ð",com certeza sera um sucesso obrigada ana d
instagram_zip,2024-10-23 21:03:54.321,Ana Lepsch,JÃ¡ comprei! E acabou de chegar!!,ja comprei e acabou de chegar
instagram_zip,2024-10-23 21:03:37.546,Ana Lepsch,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-10-23 16:26:23.929,Curadobia,"OlÃ¡, Ana! Boa tarde! Tudo bem? Estamos entrando em contato porque identificamos que hÃ¡ um tempo vocÃª demonstrou interesse nos sapatos da Bia, que apareceram em um dos nossos reels! Agora eles estÃ£o disponÃ­veis no site do Curadobia! ðð segue o link: https://www.curadobia.com.br/produtos/buscar?search=Paula+ferber Obrigada por nos acompanhar, Ana! Qualquer dÃºvida, estamos Ã disposiÃ§Ã£o! Equipe Curadobia ð",ola ana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar ana qualquer daovida estamos a disposia a o equipe curadobia d
instagram_zip,2024-10-23 16:05:19.949,Curadobia,"OlÃ¡, Rosangela! Boa tarde! Tudo bem? Estamos entrando em contato porque identificamos que hÃ¡ um tempo vocÃª demonstrou interesse nas rasteiras da Bia, que apareceram em um dos nossos reels! Agora eles estÃ£o disponÃ­veis no site do Curadobia! ðð segue o link: https://www.curadobia.com.br/produtos/buscar?search=Paula+ferber Obrigada por nos acompanhar, Rosangela! Qualquer dÃºvida, estamos Ã disposiÃ§Ã£o! Equipe Curadobia ð",ola rosangela boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas rasteiras da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar rosangela qualquer daovida estamos a disposia a o equipe curadobia d
instagram_zip,2024-09-16 21:21:02.419,Curadobia,Mas tmb lancarei um âprograma online de estilo pessoalâ que poderÃ¡ ser baixado por aqui tmb,mas tmb lancarei um aprograma online de estilo pessoala que podera ser baixado por aqui tmb
instagram_zip,2024-09-16 21:20:25.061,Curadobia,Infelizmente nao atuo mais nessa area de consultoria pessoal,infelizmente nao atuo mais nessa area de consultoria pessoal
instagram_zip,2024-09-16 21:19:00.674,Gisela Mation,"Deixa eu tirar outra dÃºvida, vc faz consultoria de imagem/estilo tb? Se sim, como funciona?",deixa eu tirar outra daovida vc faz consultoria de imagem estilo tb se sim como funciona
instagram_zip,2024-09-16 20:40:56.729,Gisela Mation,Ah que bom!! Ã lindÃ­ssima!! ParabÃ©ns.,ah que bom a lindassima paraba c ns
instagram_zip,2024-09-16 20:33:35.464,Curadobia,Iremos relanÃ§a-la em outubro aqui no Curadobia,iremos relana a la em outubro aqui no curadobia
instagram_zip,2024-09-16 20:33:17.061,Curadobia,"Ola Gisela, essa sandalia Ã© da minha collab com a Paula Ferber",ola gisela essa sandalia a c da minha collab com a paula ferber
instagram_zip,2024-09-16 20:30:17.501,Gisela Mation,Consegue me informar de onde Ã© essa sandÃ¡lia?,consegue me informar de onde a c essa sanda lia
instagram_zip,2024-09-16 20:30:07.664,Gisela Mation,,
instagram_zip,2024-09-16 20:29:47.972,Gisela Mation,"Ola, tudo bem? Meu nome Ã© Gisela, acabei de fazer um pedido.",ola tudo bem meu nome a c gisela acabei de fazer um pedido
instagram_zip,2025-01-10 17:00:48.171,Curadobia,"Qualquer outra dÃºvida, seguimos aquið",qualquer outra daovida seguimos aquid
instagram_zip,2025-01-10 17:00:35.654,Curadobia,"Boa tarde, Fabiana! Como vai? Passando para avisar que as blusas acabaram de ser repostas no site/estoque.",boa tarde fabiana como vai passando para avisar que as blusas acabaram de ser repostas no site estoque
instagram_zip,2025-01-09 19:20:54.386,Fabiana Silva,"Obrigada pelo retorno! Vou acompanhar, entÃ£o. Beijo beijo ð ð",obrigada pelo retorno vou acompanhar enta o beijo beijo d d
instagram_zip,2025-01-09 19:20:06.413,Fabiana Silva,Reagiu com ð Ã sua mensagem,reagiu com d a sua mensagem
instagram_zip,2025-01-09 18:43:09.583,Curadobia,"OlÃ¡, Fabiana! Obrigada pela sua mensagem e carinho conosco! Alguns de nossos parceiros ainda estÃ£o organizando a volta dos estoques pÃ³s recesso de final e inicio de ano. Entramos em contato com a Lounge 39, produtoras da blusa pah e phyna, e elas nos informaram que provavelmente amanhÃ£ mesmo as blusas jÃ¡ estejam de volta em estoque. Pode ficar tranquila que a gente te avisa. Qualquer coisa, seguimos aquið",ola fabiana obrigada pela sua mensagem e carinho conosco alguns de nossos parceiros ainda esta o organizando a volta dos estoques pa <num> s recesso de final e inicio de ano entramos em contato com a lounge <num> produtoras da blusa pah e phyna e elas nos informaram que provavelmente amanha mesmo as blusas ja estejam de volta em estoque pode ficar tranquila que a gente te avisa qualquer coisa seguimos aquid
instagram_zip,2025-01-09 17:59:28.597,Fabiana Silva,"OlÃ¡! Primeiramente quero dizer que a CuradoBia estÃ¡ fantÃ¡stica! Vi que vÃ¡rios produtos estÃ£o indisponÃ­veis no site, como a blusa pah e phyna por exemplo Tem alguma previsÃ£o de retorno ao estoque?",ola primeiramente quero dizer que a curadobia esta fanta stica vi que va rios produtos esta o indisponaveis no site como a blusa pah e phyna por exemplo tem alguma previsa o de retorno ao estoque
instagram_zip,2024-10-18 18:42:06.736,Gloria Kalil,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-10-18 16:50:25.759,Curadobia,,
instagram_zip,2024-10-18 14:13:26.295,Gloria Kalil,,
instagram_zip,2025-05-19 13:24:59.299,Curadobia,+55 11 97231-7025,<num> <num> <num> <num>
instagram_zip,2025-05-19 13:24:57.307,Curadobia,"Oi, Danuza! Bom dia, tudo bem? Pode nos informar por aqui a dÃºvida ou se preferir uma comunicaÃ§Ã£o mais Ã¡gil pode nos chamar no nosso Whatsapp:",oi danuza bom dia tudo bem pode nos informar por aqui a daovida ou se preferir uma comunicaa a o mais a gil pode nos chamar no nosso whatsapp
instagram_zip,2025-05-15 13:21:31.184,Danuza ð»ð¦,OlÃ¡! Como tirar dÃºvidas de tamanho da peÃ§a?,ola como tirar daovidas de tamanho da pea a
instagram_zip,2024-09-23 16:10:05.698,Curadobia,"Ola Julia, isso mesmo. Qualquer duvida nos avise por aqui ou pelo nosso WhatsApp ð",ola julia isso mesmo qualquer duvida nos avise por aqui ou pelo nosso whatsapp d
instagram_zip,2024-09-23 16:03:19.612,Julia O'Donnell,"Oi, as compras sÃ£o direto no site?",oi as compras sa o direto no site
instagram_zip,2025-05-06 21:08:37.169,Tereza Elisa Neri,ð,d
instagram_zip,2025-05-06 21:06:30.668,Tereza Elisa Neri,ð,d
instagram_zip,2025-05-07 01:06:07.270,Curadobia,,
instagram_zip,2025-05-06 20:30:42.770,Monica KG ðâ,,
instagram_zip,2025-05-06 12:51:58.166,Monica KG ðâ,,
instagram_zip,2025-05-07 01:05:01.863,Curadobia,,
instagram_zip,2025-05-06 21:22:37.256,LUIZA PEREA,,
instagram_zip,2025-04-01 01:09:23.830,Curadobia,,
instagram_zip,2025-03-31 21:17:08.806,LUIZA PEREA,,
instagram_zip,2024-11-26 23:42:54.540,Monti,Obrigada pelo retorno!,obrigada pelo retorno
instagram_zip,2024-11-26 23:42:46.098,Monti,"Claro, mando tudo la",claro mando tudo la
instagram_zip,2024-11-26 23:42:34.081,Monti,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-11-25 14:03:29.050,Curadobia,"Que aÃ­ conseguimos encaminhar pro lÃ¡ as tratativas o que acha? Se puder esclarecer que seria algo mais voltado para o perfil pessoal da Bia ou para o Curadobia, seria bacana entendermos tambÃ©m para encaminhar de forma mais assertiva sua mensagem",que aa conseguimos encaminhar pro la as tratativas o que acha se puder esclarecer que seria algo mais voltado para o perfil pessoal da bia ou para o curadobia seria bacana entendermos tamba c m para encaminhar de forma mais assertiva sua mensagem
instagram_zip,2024-11-25 14:02:24.528,Curadobia,"OlÃ¡ Alice, bom dia! Tudo bem? Aqui somos da parte de atendimento do Curadobia. Vou te pedir para encaminhar um e-mail para contato.curadobia@gmail.com",ola alice bom dia tudo bem aqui somos da parte de atendimento do curadobia vou te pedir para encaminhar um e mail para contato curadobia <user> com
instagram_zip,2024-11-11 18:56:26.674,Monti,"Oi Bia, tudo bem? Me chamo Alice, sou sÃ³cia da Monti, uma marca de moda que preza por estilo atemporal e peÃ§as de qualidade. Estamos buscando consultoras de imagem parceiras para recomendar nossas peÃ§as aos seus clientes, e pensei que poderÃ­amos criar algo bem legal juntas! O que acha de agendarmos um papo para te contar mais sobre a nossa histÃ³ria e a ideia de parceria? Fico no aguardo!",oi bia tudo bem me chamo alice sou sa <num> cia da monti uma marca de moda que preza por estilo atemporal e pea as de qualidade estamos buscando consultoras de imagem parceiras para recomendar nossas pea as aos seus clientes e pensei que poderaamos criar algo bem legal juntas o que acha de agendarmos um papo para te contar mais sobre a nossa hista <num> ria e a ideia de parceria fico no aguardo
instagram_zip,2025-05-06 20:05:00.964,Curadobia,Obrigada pela presenÃ§a!,obrigada pela presena a
instagram_zip,2025-05-06 19:22:25.528,Vida Figueiredo Neuber,,
instagram_zip,2025-04-10 18:47:07.187,Anne Botelho,"Ãtimo, me avise por favor. Um abraÃ§o e obrigada",atimo me avise por favor um abraa o e obrigada
instagram_zip,2025-04-10 18:46:39.394,Anne Botelho,"Oi Ana boa tarde! Obrigada pelo contato. Sim, estou interessada. Tentei comprar apÃ³s a mensagem da Bia mas ainda estava indisponÃ­vel",oi ana boa tarde obrigada pelo contato sim estou interessada tentei comprar apa <num> s a mensagem da bia mas ainda estava indisponavel
instagram_zip,2025-04-10 14:37:54.876,Curadobia,"Independente disso, sigo aqui para o que vocÃª precisar!ð",independente disso sigo aqui para o que vocaa precisar d
instagram_zip,2025-04-10 14:37:38.556,Curadobia,"Mas venho com boas notÃ­cias, a partir de quarta-feira teremos reposiÃ§Ã£o dela! ð¥³ Se vocÃª ainda tiver interesse, me avisa, pois ai assim que chegarem eu venho exclusivamente te avisaar!",mas venho com boas notacias a partir de quarta feira teremos reposia a o dela d <num> se vocaa ainda tiver interesse me avisa pois ai assim que chegarem eu venho exclusivamente te avisaar
instagram_zip,2025-04-10 14:36:41.165,Curadobia,"Oi, Anne! Bom dia, tudo bem? Aqui Ã© a Ana do time Curadobia. A bia nos informou que vocÃª se interessou pela nossa BOLSA MOLONA, mas que infelizmente ela estÃ¡ indisponÃ­vel no site",oi anne bom dia tudo bem aqui a c a ana do time curadobia a bia nos informou que vocaa se interessou pela nossa bolsa molona mas que infelizmente ela esta indisponavel no site
instagram_zip,2025-01-23 01:17:10.507,Curadobia,"OlÃ¡ pessoal, como vÃ£o? Meu nome Ã© Ana e trabalho junto com a Bia Paes de Barros no CURADOBIA.COM.BR O Curadobia Ã© um marketplace que nasceu com o propÃ³sito de reunir em um sÃ³ lugar peÃ§as que fazem toda a diferenÃ§a no armÃ¡rio e ao mesmo tempo sÃ£o fÃ¡ceis de usar: os chamados neutros com tcharanz. Acreditamos que a GIOMEI super se conecta com essa proposta. Com quem poderia conversar para falar mais sobre? Aguardo vocÃªs!",ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a giomei super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas
instagram_zip,2025-02-21 15:08:37.959,Curadobia,Obrigada pelo interesse ð aguardamos vocÃªs,obrigada pelo interesse d aguardamos vocaas
instagram_zip,2025-02-21 15:08:26.131,Curadobia,OlÃ¡! Tudo bem? Podemos falar pelo nosso WhatsApp: +55 11 97231-7025,ola tudo bem podemos falar pelo nosso whatsapp <num> <num> <num> <num>
instagram_zip,2024-12-03 15:41:32.535,Icon.,"Oi, pessoal, tudo bem? Mariele da Icon aqui. Adoraria apresentar a agÃªncia e os talentos que representamos para vocÃªs. Acredito que temos uma super sinergia e que seria lindo colaborarmos futuramente! Qual o melhor contato para falarmos disso, por favor? Muito obrigada!",oi pessoal tudo bem mariele da icon aqui adoraria apresentar a agaancia e os talentos que representamos para vocaas acredito que temos uma super sinergia e que seria lindo colaborarmos futuramente qual o melhor contato para falarmos disso por favor muito obrigada
instagram_zip,2025-01-20 14:26:56.406,Curadobia,"OlÃ¡ pessoal, como vÃ£o? Meu nome Ã© Ana e trabalho junto com a Bia Paes de Barros no CURADOBIA.COM.BR O Curadobia Ã© um marketplace que nasceu com o propÃ³sito de reunir em um sÃ³ lugar peÃ§as que fazem toda a diferenÃ§a no armÃ¡rio e ao mesmo tempo sÃ£o fÃ¡ceis de usar: os chamados neutros com tcharanz. Acreditamos que a ARGI super se conecta com essa proposta. Com quem poderia conversar para falar mais sobre? Aguardo vocÃªs!",ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a argi super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas
